cups	NNS	UNIT
(	(	COM
20.25	CD	COM
ounces	NNS	COM
)	)	COM
unbleached	VBD	COM
high-gluten	JJ	COM
,	,	COM
bread	JJ	COM
,	,	COM
or	CC	COM
all-purpose	JJ	COM
flour	NN	COM
,	,	COM
chilled	VBD	COM

1	CD	QTY
3/4	CD	QTY
(	(	COM
.44	JJ	COM
ounce	NN	COM
)	)	COM
teaspoons	NNS	UNIT
salt	VBP	NAME

1	CD	QTY
teaspoon	NN	UNIT
(	(	COM
.11	JJ	COM
ounce	NN	COM
)	)	COM
instant	NN	COM
yeast	NN	NAME

1/4	CD	QTY
cup	NN	UNIT
(	(	COM
2	CD	COM
ounces	NNS	COM
)	)	COM
olive	JJ	NAME
oil	NN	NAME
(	(	COM
optional	JJ	COM
)	)	COM

1	CD	QTY
3/4	CD	QTY
cups	NNS	UNIT
(	(	COM
14	CD	COM
ounces	NNS	COM
)	)	COM
water	NN	NAME
,	,	COM
ice	NN	COM
cold	NN	COM
(	(	COM
40f	CD	COM
)	)	COM

semolina	VB	NAME
flour	NN	NAME
or	CC	COM
cornmeal	NN	COM
for	IN	COM
dusting	VBG	COM

1/2	CD	QTY
cup	JJ	UNIT
extra-virgin	JJ	NAME
olive	JJ	NAME
oil	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
fresh	JJ	COM
rosemary	NN	NAME
leaves	NNS	UNIT

1	CD	QTY
teaspoon	NN	UNIT
fresh	JJ	COM
thyme	NN	NAME
leaves	NNS	UNIT

1	CD	QTY
teaspoon	NN	UNIT
fresh	JJ	COM
oregano	NN	NAME
leaves	NNS	UNIT

2	CD	QTY
teaspoons	NNS	UNIT
sweet	JJ	NAME
paprika	NNS	NAME

2	CD	QTY
medium	NN	UNIT
cloves	NNS	UNIT
of	IN	COM
garlic	NN	NAME
,	,	COM
smashed	VBD	COM
into	IN	COM
a	DT	COM
paste	NN	COM

1	CD	QTY
well-crumbled	JJ	UNIT
bay	NN	NAME
leaf	NN	UNIT

pinch	NN	UNIT
of	IN	COM
red	JJ	NAME
pepper	NN	NAME
flakes	NNS	NAME

1/4	CD	QTY
teaspoon	NN	UNIT
+	NNP	COM
fine	NN	COM
grain	NN	COM
sea	NN	COM
salt	NN	NAME

1	CD	QTY
tablespoon	NN	UNIT
fresh	JJ	COM
lemon	NN	NAME
juice	NN	NAME

1	CD	QTY
whole	JJ	QTY
large	JJ	UNIT
onion	NN	NAME

1	CD	QTY
whole	JJ	COM
pork	NN	COM
shoulder	NN	COM
(	(	COM
``	``	COM
pork	NN	COM
butt	NN	COM
''	''	COM
)	)	COM
-	:	COM
5	CD	QTY
to	TO	COM
7	CD	COM
pounds	NNS	COM

salt	NN	NAME
and	CC	COM
freshly	RB	COM
ground	NN	COM
black	JJ	NAME
pepper	NN	NAME

1	CD	QTY
can	MD	UNIT
(	(	COM
11	CD	COM
ounce	NN	COM
)	)	COM
chipotle	NN	COM
peppers	NNS	COM
in	IN	COM
adobo	NN	COM
sauce	NN	COM

2	CD	QTY
cans	NNS	UNIT
dr.	JJ	NAME
pepper	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
brown	JJ	NAME
sugar	NN	NAME

4	CD	QTY
cups	NNS	UNIT
cubed	VBD	COM
yukon	JJ	NAME
gold	NN	NAME
potatoes	NNS	NAME

3	CD	QTY
tbsp	JJ	UNIT
olive	JJ	NAME
oil	NN	NAME

1/2	CD	QTY
tsp	JJ	UNIT
garlic	JJ	NAME
salt	NN	NAME

1/2	CD	QTY
tsp	NN	UNIT
salt	NN	NAME

2	CD	QTY
tsp	NN	UNIT
paprika	NN	NAME

1	CD	QTY
tsp	JJ	UNIT
pepper	NN	NAME

4	CD	QTY
tablespoons	NNS	UNIT
freshly	RB	COM
grated	VBN	COM
parmesan	JJ	NAME
cheese	NN	NAME

instructionspreheat	VB	COM
your	PRP$	COM
oven	NN	COM
to	TO	COM
425	CD	QTY
degrees	NNS	COM
.	.	COM

4	CD	QTY
small	JJ	UNIT
chicken	NN	NAME
breasts	NNS	NAME
,	,	COM
pounded	VBD	COM
thin	JJ	COM

salt	NN	NAME
and	CC	COM
pepper	NN	NAME
to	TO	COM
taste	VB	COM

4	CD	QTY
jalapenos	NNS	NAME
,	,	COM
diced	VBD	COM

4	CD	QTY
ounces	NNS	UNIT
cream	NN	NAME
cheese	NN	NAME
,	,	COM
room	NN	COM
temperature	NN	COM

1	CD	QTY
cup	NN	UNIT
cheddar	NN	NAME
cheese	NN	NAME
,	,	COM
shredded	VBD	COM

8	CD	QTY
slices	NNS	UNIT
bacon	NN	NAME

2	CD	QTY
cups	NNS	UNIT
sugar	NN	NAME

1	CD	QTY
3/4	CD	QTY
cups	NNS	UNIT
all-purpose	JJ	NAME
flour	NN	NAME

3/4	CD	QTY
cup	NN	UNIT
unsweetened	JJ	NAME
cocoa	NN	NAME
powder	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
king	VBG	COM
arthur	RB	COM
flour	JJ	COM
black	JJ	NAME
cocoa	NN	NAME
,	,	COM
optional	JJ	COM

2	CD	QTY
teaspoons	NNS	UNIT
baking	VBG	NAME
soda	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
baking	NN	NAME
powder	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
kosher	NN	NAME
salt	NN	NAME

2	CD	QTY
eggs	NNS	NAME

1	CD	QTY
cup	NN	UNIT
buttermilk	NN	NAME

1	CD	QTY
cup	NN	UNIT
strong	JJ	COM
black	JJ	NAME
coffee	NN	NAME
(	(	COM
i	JJ	COM
used	VBN	COM
green	JJ	COM
mountain	NN	COM
coffees	NNS	COM
vermont	VBP	COM
country	NN	COM
blend	NN	COM
)	)	COM

1/2	CD	QTY
cup	NN	UNIT
vegetable	JJ	NAME
oil	NN	NAME

1/2	CD	QTY
(	(	COM
10	CD	COM
ounce	NN	COM
)	)	COM
package	NN	COM
frozen	JJ	COM
spinach	NN	NAME
,	,	COM
thawed	VBD	COM
,	,	COM
drained	VBD	COM
and	CC	COM
coarsely	RB	COM
chopped	VBD	COM

1	CD	QTY
(	(	COM
14	CD	COM
ounce	NN	COM
)	)	COM
can	MD	UNIT
artichoke	VB	COM
hearts	NNS	COM
,	,	COM
drained	VBN	COM
and	CC	COM
coarsely	RB	COM
chopped	VBD	COM

4	CD	QTY
ounces	NNS	UNIT
cream	NN	NAME
cheese	NN	NAME
,	,	COM
room	NN	COM
temperature	NN	COM

1/2	CD	QTY
cup	NN	UNIT
sour	JJ	NAME
cream	NN	NAME

1/4	CD	QTY
cup	NN	UNIT
mayonnaise	NN	NAME

1	CD	QTY
clove	NN	UNIT
garlic	NN	NAME
,	,	COM
grated	VBD	COM

1/2	CD	QTY
teaspoon	NN	UNIT
chili	NN	NAME
sauce	NN	NAME
(	(	COM
optional	JJ	COM
)	)	COM

1/4	CD	QTY
cup	NN	UNIT
grated	VBD	COM
parmigiano	JJ	NAME
reggiano	NN	NAME
(	(	COM
parmesan	JJ	COM
)	)	COM
,	,	COM
grated	VBD	COM

1/4	CD	QTY
cup	NN	UNIT
mozzarella	NN	NAME
,	,	COM
shredded	VBD	COM

1	CD	QTY
(	(	COM
15	CD	COM
ounce	NN	COM
)	)	COM
can	MD	UNIT
chickpeas	VB	NAME
or	CC	COM
garbanzo	VB	COM
beans	NNS	COM
(	(	COM
i	NN	COM
use	VBP	COM
bush	NN	COM
's	POS	COM
garbanzo	JJ	COM
beans	NNS	COM
)	)	COM

1	CD	QTY
large	JJ	UNIT
ripe	NN	NAME
avocado	NN	NAME

1/4	CD	QTY
cup	NN	UNIT
fresh	JJ	COM
cilantro	NN	NAME
,	,	COM
chopped	VBD	COM

2	CD	QTY
tablespoons	NNS	UNIT
chopped	VBD	COM
green	JJ	NAME
onion	NN	NAME

juice	NN	NAME
from	IN	COM
1	CD	QTY
lime	NN	UNIT

salt	NN	NAME
and	CC	COM
pepper	NN	NAME
,	,	COM
to	TO	COM
taste	VB	COM

bread	NN	COM
of	IN	COM
your	PRP$	COM
choice	NN	NAME
(	(	COM
i	JJ	COM
use	VBP	COM
whole	JJ	COM
wheat	NN	COM
bread	NN	COM
)	)	COM

fresh	JJ	COM
spinach	NN	NAME
leaves	NNS	UNIT
or	CC	COM
other	JJ	COM
sandwich	JJ	COM
toppings	NNS	COM
:	:	COM
lettuce	NN	NAME
,	,	COM
tomato	NN	NAME
slices	NNS	UNIT
,	,	COM
sprouts	NNS	COM
,	,	COM
etc	FW	COM
.	.	COM

1	CD	QTY
can	MD	UNIT
(	(	COM
28	CD	COM
ounce	NN	COM
)	)	COM
whole	NN	NAME
tomatoes	NNS	NAME
with	IN	COM
juice	NN	COM

2	CD	QTY
cans	NNS	UNIT
(	(	COM
10	CD	COM
ounce	NN	COM
)	)	COM
rotel	NN	NAME
(	(	COM
diced	VBN	COM
tomatoes	NNS	COM
and	CC	COM
green	JJ	COM
chilies	NNS	COM
)	)	COM

1/4	CD	QTY
cup	NN	UNIT
chopped	VBD	COM
onion	NN	NAME

1	CD	QTY
clove	NN	UNIT
garlic	NN	NAME
,	,	COM
minced	VBD	COM

1	CD	QTY
whole	JJ	NAME
jalapeno	NN	NAME
,	,	COM
quartered	VBD	COM
and	CC	COM
sliced	VBD	COM
thin	JJ	COM

1/4	CD	QTY
teaspoon	NN	UNIT
sugar	NN	NAME

1/4	CD	QTY
teaspoon	NN	UNIT
salt	NN	NAME

1/4	CD	QTY
teaspoon	NN	UNIT
ground	NN	COM
cumin	NN	NAME

1/2	CD	QTY
cup	NN	UNIT
cilantro	NN	NAME
(	(	COM
more	JJR	COM
to	TO	COM
taste	VB	COM
!	.	COM
)	)	COM

1/2	CD	QTY
whole	JJ	NAME
lime	NN	NAME
juice	NN	NAME

1-1/2	JJ	NAME
pound	NN	NAME
ground	NN	COM
beef	NN	NAME

1	CD	QTY
pound	NN	UNIT
hot	JJ	COM
breakfast	NN	NAME
sausage	NN	NAME

2	CD	QTY
cloves	NNS	UNIT
garlic	JJ	NAME
,	,	COM
minced	VBD	COM

2	CD	QTY
cans	NNS	UNIT
(	(	COM
14.5	CD	COM
ounce	NN	COM
)	)	COM
whole	NN	NAME
tomatoes	NNS	NAME

2	CD	QTY
cans	NNS	UNIT
(	(	COM
6	CD	COM
ounce	NN	COM
)	)	COM
tomato	NN	NAME
paste	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
dried	VBD	COM
parsley	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
dried	VBD	COM
basil	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
salt	NN	NAME

3	CD	QTY
cups	NNS	UNIT
lowfat	JJ	NAME
cottage	NN	NAME
cheese	NN	NAME

2	CD	QTY
whole	JJ	UNIT
beaten	NN	NAME
eggs	NNS	NAME

1/2	CD	QTY
cup	NN	UNIT
grated	VBN	COM
(	(	COM
not	RB	COM
shredded	VBN	COM
)	)	COM
parmesan	IN	COM
cheese	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
dried	VBD	COM
parsley	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
salt	NN	NAME

1	CD	QTY
pound	NN	UNIT
sliced	VBD	COM
mozzarella	CD	QTY
cheese	NN	NAME

1	CD	QTY
package	NN	UNIT
(	(	COM
10	CD	COM
ounce	NN	COM
)	)	COM
lasagna	NN	NAME
noodles	NNS	NAME

(	(	COM
add	VB	COM
1/2	CD	COM
teaspoon	NN	COM
salt	NN	COM
and	CC	COM
1	CD	COM
tablespoon	NN	COM
olive	JJ	COM
oil	NN	COM
to	TO	COM
pasta	VB	COM
water	NN	COM
)	)	COM

1	CD	QTY
tablespoon	NN	UNIT
vegetable	JJ	NAME
oil	NN	NAME

1	CD	QTY
pound	NN	UNIT
dried	VBD	COM
rigatoni	NN	NAME

1	CD	QTY
quart	JJ	UNIT
heavy	JJ	NAME
cream	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
chopped	VBD	COM
fresh	JJ	COM
rosemary	NN	NAME

1	CD	QTY
clove	NN	UNIT
fresh	JJ	COM
garlic	NN	NAME
,	,	COM
crushed	VBD	COM

8	CD	QTY
ounces	NNS	NAME
goat	VBP	NAME
cheese	NN	NAME

2	CD	QTY
cups	NNS	UNIT
shredded	VBD	COM
roasted	VBN	COM
chicken	NN	NAME

1	CD	QTY
cup	NN	UNIT
graham	NN	NAME
cracker	NN	NAME
crumbs	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
cocoa	NN	NAME
powder	NN	NAME

1	CD	QTY
tablespoon	NN	UNIT
sugar	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
butter	NN	NAME
,	,	COM
melted	VBD	COM

12	CD	QTY
ounces	NNS	UNIT
dark	JJ	NAME
chocolate	NN	NAME
,	,	COM
chopped	VBD	COM

2	CD	QTY
tablespoons	NNS	UNIT
heavy	JJ	NAME
cream	NN	NAME

3	CD	QTY
(	(	COM
8	CD	COM
ounce	NN	COM
)	)	COM
packages	VBZ	COM
cream	NN	NAME
cheese	NN	NAME

1	CD	QTY
cup	NN	UNIT
sugar	NN	NAME

1/2	CD	QTY
cup	NN	UNIT
sour	JJ	NAME
cream	NN	NAME

3	CD	QTY
eggs	NNS	NAME

1	CD	QTY
teaspoon	NN	UNIT
vanilla	NN	NAME
extract	NN	NAME

3/4	CD	QTY
cup	NN	UNIT
guinness	NN	NAME

3	CD	QTY
or	CC	COM
4	CD	QTY
ripe	JJ	COM
bananas	NNS	NAME
,	,	COM
smashed	VBD	COM

1/3	CD	QTY
cup	NN	UNIT
melted	VBD	COM
butter	NN	NAME

1	CD	QTY
cup	NN	UNIT
sugar	NN	NAME
(	(	COM
can	MD	COM
easily	RB	COM
reduce	VB	COM
to	TO	COM
3/4	CD	COM
cup	NN	COM
)	)	COM

1	CD	QTY
egg	NN	NAME
,	,	COM
beaten	VB	COM

1	CD	QTY
teaspoon	NN	UNIT
vanilla	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
baking	NN	NAME
soda	NN	NAME

pinch	NN	UNIT
of	IN	COM
salt	NN	NAME

1	CD	QTY
1/2	CD	QTY
cups	NNS	UNIT
of	IN	COM
all-purpose	JJ	COM
flour	NN	NAME

1	CD	QTY
1/2	CD	QTY
cups	NNS	UNIT
butter	NN	NAME
,	,	COM
softened	VBD	COM

2	CD	QTY
cups	NNS	UNIT
white	JJ	NAME
sugar	NN	NAME

4	CD	QTY
eggs	NNS	NAME

1	CD	QTY
teaspoon	NN	UNIT
vanilla	NN	NAME
extract	NN	NAME

5	CD	QTY
cups	NNS	UNIT
all-purpose	JJ	NAME
flour	NN	NAME

2	CD	QTY
teaspoons	NNS	UNIT
baking	VBG	NAME
powder	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
salt	NN	NAME

to	TO	COM
make	VB	COM
the	DT	COM
guacamole	NN	COM
:	:	COM

2	CD	QTY
ripe	JJ	COM
avocados	NN	NAME

1/2	CD	QTY
small	JJ	UNIT
onion	NN	NAME
,	,	COM
minced	VBD	COM

1	CD	QTY
clove	NN	UNIT
garlic	NN	NAME
,	,	COM
minced	VBD	COM

1	CD	QTY
small	JJ	UNIT
jalapeño	NN	NAME
,	,	COM
stems	VBZ	COM
and	CC	COM
seeds	NNS	NAME
removed	VBN	COM
,	,	COM
minced	VBD	COM

2	CD	QTY
tablespoons	NNS	UNIT
cilantro	VBP	NAME
leaves	NNS	UNIT
,	,	COM
finely	RB	COM
chopped	VBD	COM

1	CD	QTY
tablespoon	NN	UNIT
of	IN	COM
fresh	JJ	COM
lime	NN	NAME
juice	NN	NAME

1/2	CD	QTY
teaspoon	NN	UNIT
coarse	NN	NAME
salt	NN	NAME

a	DT	QTY
dash	NN	UNIT
of	IN	COM
freshly	RB	COM
grated	VBN	COM
black	JJ	NAME
pepper	NN	NAME

1	CD	QTY
roma	NN	UNIT
tomato	NN	NAME
,	,	COM
chopped	VBD	COM

4	CD	QTY
slices	NNS	UNIT
crusty	JJ	NAME
white	JJ	NAME
bread	NN	NAME

4	CD	QTY
slices	NNS	UNIT
cheddar	VBP	NAME
cheese	NN	NAME

butter	NN	NAME
,	,	COM
for	IN	COM
buttering	VBG	COM
bread	NN	COM

4	CD	QTY
large	JJ	UNIT
very	RB	COM
ripe	JJ	COM
bananas	NNS	NAME

2	CD	QTY
tablespoons	NNS	UNIT
peanut	VBP	NAME
butter	NN	NAME

1	CD	QTY
1/2	CD	QTY
lbs	NN	COM
ground	NN	COM
round	NN	COM
beef	NN	NAME

1	CD	QTY
onion	NN	NAME
chopped	VBD	COM

1-2	JJ	QTY
cups	NNS	UNIT
vegetables	NNS	NAME
-	:	COM
chopped	VBD	COM
carrots	NNS	NAME
,	,	COM
corn	NN	NAME
,	,	COM
peas	NNS	COM

1	CD	QTY
1/2	CD	QTY
-	:	COM
2	CD	QTY
lbs	NN	UNIT
potatoes	NNS	NAME
(	(	COM
3	CD	COM
big	JJ	COM
ones	NNS	COM
)	)	COM

8	CD	QTY
tablespoons	NNS	UNIT
butter	NN	NAME
(	(	COM
1	CD	COM
stick	NN	COM
)	)	COM

1/2	CD	QTY
cup	NN	UNIT
beef	NN	NAME
broth	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
worcestershire	NN	NAME
sauce	NN	NAME

salt	NN	NAME
,	,	COM
pepper	NN	NAME
,	,	COM
other	JJ	COM
seasonings	NNS	COM
of	IN	COM
choice	NN	NAME

2	CD	QTY
tablespoons	NNS	UNIT
butter	NN	NAME

1	CD	QTY
pound	NN	UNIT
chicken	NN	NAME
,	,	COM
cut	VBN	COM
into	IN	COM
bite	JJ	COM
sized	JJ	COM
pieces	NNS	UNIT

1	CD	QTY
onion	NN	NAME
,	,	COM
diced	VBD	COM

2	CD	QTY
carrots	NNS	NAME
,	,	COM
diced	VBD	COM

2	CD	QTY
stalks	NNS	UNIT
celery	NN	NAME
,	,	COM
diced	VBD	COM

2	CD	QTY
cloves	NNS	UNIT
garlic	JJ	NAME
,	,	COM
chopped	VBD	COM

1/4	CD	QTY
cup	NNS	UNIT
flour	NN	NAME
(	(	COM
rice	VB	COM
flour	NN	COM
for	IN	COM
gluten	JJ	COM
free	JJ	COM
)	)	COM

3	CD	QTY
cups	NNS	UNIT
chicken	JJ	NAME
stock	NN	NAME

hot	JJ	COM
sauce	NN	COM
to	TO	COM
taste	NN	COM
(	(	COM
i	NN	COM
used	VBN	COM
1/4	CD	COM
cup	JJ	COM
franks	NNS	COM
red	VBD	COM
hot	JJ	COM
sauce	NN	COM
)	)	COM

1	CD	QTY
large	JJ	UNIT
yukon	NNS	COM
gold	NN	COM
or	CC	COM
other	JJ	COM
boiling	VBG	COM
potato	NN	NAME
,	,	COM
peeled	VBN	COM
and	CC	COM
cut	VBN	COM
into	IN	COM
bite	JJ	COM
sized	JJ	COM
pieces	NNS	COM

salt	NN	NAME
and	CC	COM
pepper	NN	NAME
to	TO	COM
taste	VB	COM

1	CD	QTY
cup	NN	UNIT
heavy	JJ	NAME
cream	NN	NAME

1/4	CD	QTY
cup	NN	UNIT
blue	JJ	NAME
cheese	NN	NAME
,	,	COM
crumbled	VBD	COM

1/2	CD	QTY
cup	NN	UNIT
butter	NN	NAME

1	CD	QTY
cup	JJ	UNIT
white	JJ	NAME
sugar	NN	NAME

2	CD	QTY
eggs	NNS	NAME

1	CD	QTY
teaspoon	NN	UNIT
vanilla	NN	NAME
extract	NN	NAME

1/3	CD	QTY
cup	NN	UNIT
unsweetened	JJ	NAME
cocoa	NN	NAME
powder	NN	NAME

1/2	CD	QTY
cup	JJ	UNIT
all-purpose	JJ	NAME
flour	NN	NAME

1/4	CD	QTY
teaspoon	NN	UNIT
salt	NN	NAME

1/4	CD	QTY
teaspoon	NN	UNIT
baking	NN	NAME
powder	NN	NAME


3	CD	QTY
tablespoons	NNS	UNIT
butter	NN	NAME
,	,	COM
softened	VBD	COM

3	CD	QTY
tablespoons	NNS	UNIT
unsweetened	JJ	NAME
cocoa	NN	NAME
powder	NN	NAME

1	CD	QTY
tablespoon	NN	UNIT
honey	NN	NAME

1	CD	QTY
teaspoon	NN	UNIT
vanilla	NN	NAME
extract	NN	NAME

1	CD	QTY
cup	NN	UNIT
confectioners	NNS	NAME
'	POS	NAME
sugar	NN	NAME

1	CD	QTY
pound	NN	NAME
shredded	VBD	COM
,	,	COM
cooked	VBD	COM
chicken	NN	NAME

1	CD	QTY
(	(	COM
15	CD	COM
ounce	NN	COM
)	)	COM
can	MD	UNIT
